Date;day;month;year;ISO;Country;Status
15/6/2021;15;6;2021;PRK;Democratic People's Republic of Korea;Closed due to COVID-19
15/6/2021;15;6;2021;PRT;Portugal;Fully open
15/6/2021;15;6;2021;PRY;Paraguay;Partially open
15/6/2021;15;6;2021;PSE;Palestine;Partially open
15/6/2021;15;6;2021;QAT;Qatar;Academic break
15/6/2021;15;6;2021;ROU;Romania;Fully open
15/6/2021;15;6;2021;RUS;Russian Federation;Fully open
15/6/2021;15;6;2021;RWA;Rwanda;Fully open
15/6/2021;15;6;2021;SAU;Saudi Arabia;Closed due to COVID-19
15/6/2021;15;6;2021;SDN;Sudan;Fully open
15/6/2021;15;6;2021;SEN;Senegal;Fully open
15/6/2021;15;6;2021;SGP;Singapore;Academic break
15/6/2021;15;6;2021;SJM;Svalbard;Partially open
15/6/2021;15;6;2021;SLB;Solomon Islands;Fully open
15/6/2021;15;6;2021;SLE;Sierra Leone;Fully open
15/6/2021;15;6;2021;SLV;El Salvador;Partially open
15/6/2021;15;6;2021;SMR;San Marino;Fully open
15/6/2021;15;6;2021;SOM;Somalia;Fully open
15/6/2021;15;6;2021;SRB;Serbia;Fully open
15/6/2021;15;6;2021;SSD;South Sudan;Fully open
15/6/2021;15;6;2021;STP;São Tomé and Príncipe;Fully open
15/6/2021;15;6;2021;SUR;Suriname;Closed due to COVID-19
15/6/2021;15;6;2021;SVK;Slovakia;Partially open
15/6/2021;15;6;2021;SVN;Slovenia;Partially open
15/6/2021;15;6;2021;SWE;Sweden;Fully open
15/6/2021;15;6;2021;SWZ;Eswatini;Fully open
15/6/2021;15;6;2021;SXM;Sint Marteen;Fully open
15/6/2021;15;6;2021;SYC;Seychelles;Fully open
15/6/2021;15;6;2021;SYR;Syrian Arab Republic;Academic break
15/6/2021;15;6;2021;TCA;Turks and Caicos Island;Partially open
15/6/2021;15;6;2021;TCD;Chad;Fully open
15/6/2021;15;6;2021;TGO;Togo;Fully open
15/6/2021;15;6;2021;THA;Thailand;Partially open
15/6/2021;15;6;2021;TJK;Tajikistan;Fully open
15/6/2021;15;6;2021;TKL;Tokelau;Fully open
15/6/2021;15;6;2021;TKM;Turkmenistan;Fully open
15/6/2021;15;6;2021;TLS;Timor-Leste;Fully open
15/6/2021;15;6;2021;TON;Tonga;Fully open
15/6/2021;15;6;2021;TTO;Trinidad and Tobago;Partially open
15/6/2021;15;6;2021;TUN;Tunisia;Fully open
15/6/2021;15;6;2021;TUR;Turkey;Closed due to COVID-19
15/6/2021;15;6;2021;TUV;Tuvalu;Fully open
15/6/2021;15;6;2021;TZA;United Republic of Tanzania;Fully open
15/6/2021;15;6;2021;UGA;Uganda;Partially open
15/6/2021;15;6;2021;UKR;Ukraine;Partially open
15/6/2021;15;6;2021;URY;Uruguay;Closed due to COVID-19
15/6/2021;15;6;2021;USA;United States of America;Partially open
15/6/2021;15;6;2021;UZB;Uzbekistan;Fully open
15/6/2021;15;6;2021;VCT;Saint Vincent and the Grenadines;Closed due to COVID-19
15/6/2021;15;6;2021;VEN;Venezuela;Closed due to COVID-19
15/6/2021;15;6;2021;VGB;British Virgin Islands;Fully open
15/6/2021;15;6;2021;VNM;Viet Nam;Academic break
15/6/2021;15;6;2021;VUT;Vanuatu;Fully open
15/6/2021;15;6;2021;WSM;Samoa;Fully open
15/6/2021;15;6;2021;YEM;Yemen;Academic break
15/6/2021;15;6;2021;ZAF;South Africa;Partially open
15/6/2021;15;6;2021;ZMB;Zambia;Fully open
15/6/2021;15;6;2021;ZWE;Zimbabwe;Academic break
16/6/2021;16;6;2021;ABW;Aruba;Fully open
16/6/2021;16;6;2021;AFG;Afghanistan;Fully open
16/6/2021;16;6;2021;AGO;Angola;Fully open
16/6/2021;16;6;2021;AIA;Anguilla;Fully open
16/6/2021;16;6;2021;ALB;Albania;Fully open
16/6/2021;16;6;2021;AND;Andorra;Fully open
16/6/2021;16;6;2021;ARE;United Arab Emirates;Partially open
16/6/2021;16;6;2021;ARG;Argentina;Partially open
16/6/2021;16;6;2021;ARM;Armenia;Fully open
16/6/2021;16;6;2021;ATG;Antigua and Barbuda;Partially open
16/6/2021;16;6;2021;AUS;Australia;Fully open
16/6/2021;16;6;2021;AUT;Austria;Partially open
16/6/2021;16;6;2021;AZE;Azerbaijan;Academic break
16/6/2021;16;6;2021;BDI;Burundi;Fully open
16/6/2021;16;6;2021;BEL;Belgium;Partially open
16/6/2021;16;6;2021;BEN;Benin;Fully open
16/6/2021;16;6;2021;BFA;Burkina Faso;Fully open
16/6/2021;16;6;2021;BGD;Bangladesh;Fully open
16/6/2021;16;6;2021;BGR;Bulgaria;Fully open
16/6/2021;16;6;2021;BHR;Bahrain;Partially open
16/6/2021;16;6;2021;BHS;Bahamas;Partially open
16/6/2021;16;6;2021;BIH;Bosnia and Herzegovina;Partially open
16/6/2021;16;6;2021;BLR;Belarus;Fully open
16/6/2021;16;6;2021;BLZ;Belize;Fully open
16/6/2021;16;6;2021;BMU;Bermuda;Fully open
16/6/2021;16;6;2021;BOL;Bolivia (Plurinational State of);Partially open
16/6/2021;16;6;2021;BRA;Brazil;Partially open
16/6/2021;16;6;2021;BRB;Barbados;Partially open
16/6/2021;16;6;2021;BRN;Brunei Darussalam;Fully open
16/6/2021;16;6;2021;BTN;Bhutan;Fully open
16/6/2021;16;6;2021;BWA;Botswana;Fully open
16/6/2021;16;6;2021;CAF;Central African republic;Fully open
16/6/2021;16;6;2021;CAN;Canada;Partially open
16/6/2021;16;6;2021;CHE;Switzerland;Fully open
16/6/2021;16;6;2021;CHL;Chile;Partially open
16/6/2021;16;6;2021;CHN;China;Fully open
16/6/2021;16;6;2021;CIV;Cote d'Ivoire;Fully open
16/6/2021;16;6;2021;CMR;Cameroon;Fully open
16/6/2021;16;6;2021;COD;Democratic Republic of the Congo;Fully open
16/6/2021;16;6;2021;COG;Congo;Partially open
16/6/2021;16;6;2021;COK;Cook Islands;Fully open
16/6/2021;16;6;2021;COL;Colombia;Partially open
16/6/2021;16;6;2021;COM;Comoros;Fully open
16/6/2021;16;6;2021;CPV;Cabo Verde;Fully open
16/6/2021;16;6;2021;CRI;Costa Rica;Partially open
16/6/2021;16;6;2021;CUB;Cuba;Partially open
16/6/2021;16;6;2021;CUW;Curaçao;Fully open
16/6/2021;16;6;2021;CYM;Cayman Islands;Fully open
16/6/2021;16;6;2021;CYP;Cyprus;Fully open
16/6/2021;16;6;2021;CZE;Czechia;Partially open
16/6/2021;16;6;2021;DEU;Germany;Partially open
16/6/2021;16;6;2021;DJI;Djibouti;Academic break
16/6/2021;16;6;2021;DMA;Dominica;Fully open
16/6/2021;16;6;2021;DNK;Denmark;Partially open
16/6/2021;16;6;2021;DOM;Dominican Republic;Partially open
16/6/2021;16;6;2021;DZA;Algeria;Fully open
16/6/2021;16;6;2021;ECU;Ecuador;Closed due to COVID-19
16/6/2021;16;6;2021;EGY;Egypt;Fully open
16/6/2021;16;6;2021;ERI;Eritrea;Fully open
16/6/2021;16;6;2021;ESP;Spain;Fully open
16/6/2021;16;6;2021;EST;Estonia;Partially open
16/6/2021;16;6;2021;ETH;Ethiopia;Fully open
16/6/2021;16;6;2021;FIN;Finland;Partially open
16/6/2021;16;6;2021;FJI;Fiji;Fully open
16/6/2021;16;6;2021;FRA;France;Fully open
16/6/2021;16;6;2021;FRO;Faroe Islands;Fully open
16/6/2021;16;6;2021;FSM;Micronesia (Federated States of);Fully open
16/6/2021;16;6;2021;GAB;Gabon;Fully open
16/6/2021;16;6;2021;GBR;United Kingdom of Great Britain and Northern Ireland;Fully open
16/6/2021;16;6;2021;GEO;Georgia;Fully open
16/6/2021;16;6;2021;GHA;Ghana;Academic break
16/6/2021;16;6;2021;GIB;Gibraltar;Fully open
16/6/2021;16;6;2021;GIN;Guinea;Fully open
16/6/2021;16;6;2021;GMB;Gambia;Fully open
16/6/2021;16;6;2021;GNB;Guinea-Bissau;Fully open
16/6/2021;16;6;2021;GNQ;Equatorial Guinea;Fully open
16/6/2021;16;6;2021;GRC;Greece;Fully open
16/6/2021;16;6;2021;GRD;Grenada;Fully open
16/6/2021;16;6;2021;GRL;Greenland;Fully open
16/6/2021;16;6;2021;GTM;Guatemala;Partially open
16/6/2021;16;6;2021;GUY;Guyana;Partially open
16/6/2021;16;6;2021;HND;Honduras;Closed due to COVID-19
16/6/2021;16;6;2021;HRV;Croatia;Fully open
16/6/2021;16;6;2021;HTI;Haiti;Fully open
16/6/2021;16;6;2021;HUN;Hungary;Fully open
16/6/2021;16;6;2021;IDN;Indonesia;Partially open
16/6/2021;16;6;2021;IND;India;Partially open
16/6/2021;16;6;2021;IRL;Ireland;Fully open
16/6/2021;16;6;2021;IRN;Iran (Islamic Republic of);Partially open
16/6/2021;16;6;2021;IRQ;Iraq;Closed due to COVID-19
16/6/2021;16;6;2021;ISL;Iceland;Fully open
16/6/2021;16;6;2021;ISR;Israel;Fully open
16/6/2021;16;6;2021;ITA;Italy;Fully open
16/6/2021;16;6;2021;JAM;Jamaica;Partially open
16/6/2021;16;6;2021;JOR;Jordan;Closed due to COVID-19
16/6/2021;16;6;2021;JPN;Japan;Fully open
16/6/2021;16;6;2021;KAZ;Kazakhstan;Partially open
16/6/2021;16;6;2021;KEN;Kenya;Fully open
16/6/2021;16;6;2021;KGZ;Kyrgyzstan;Academic break
16/6/2021;16;6;2021;KHM;Cambodia;Closed due to COVID-19
16/6/2021;16;6;2021;KIR;Kiribati;Fully open
16/6/2021;16;6;2021;KNA;Saint Kitts and Nevis;Fully open
16/6/2021;16;6;2021;KOR;Republic of Korea;Partially open
16/6/2021;16;6;2021;KWT;Kuwait;Closed due to COVID-19
16/6/2021;16;6;2021;LAO;Lao PDR;Partially open
16/6/2021;16;6;2021;LBN;Lebanon;Fully open
16/6/2021;16;6;2021;LBR;Liberia;Fully open
16/6/2021;16;6;2021;LBY;Libya;Partially open
16/6/2021;16;6;2021;LCA;Saint Lucia;Fully open
16/6/2021;16;6;2021;LIE;Liechtenstein;Fully open
16/6/2021;16;6;2021;LKA;Sri Lanka;Partially open
16/6/2021;16;6;2021;LSO;Lesotho;Fully open
16/6/2021;16;6;2021;LTU;Lithuania;Partially open
16/6/2021;16;6;2021;LUX;Luxembourg;Fully open
16/6/2021;16;6;2021;LVA;Latvia;Partially open
16/6/2021;16;6;2021;MAR;Morocco;Partially open
16/6/2021;16;6;2021;MCO;Monaco;Fully open
16/6/2021;16;6;2021;MDA;Republic of Moldova;Fully open
16/6/2021;16;6;2021;MDG;Madagascar;Partially open
16/6/2021;16;6;2021;MDV;Maldives;Fully open
16/6/2021;16;6;2021;MEX;Mexico;Closed due to COVID-19
16/6/2021;16;6;2021;MHL;Marshall Islands;Academic break
16/6/2021;16;6;2021;MKD;North Macedonia;Partially open
16/6/2021;16;6;2021;MLI;Mali;Fully open
16/6/2021;16;6;2021;MLT;Malta;Fully open
16/6/2021;16;6;2021;MMR;Myanmar;Closed due to COVID-19
16/6/2021;16;6;2021;MNE;Montenegro;Academic break
16/6/2021;16;6;2021;MNG;Mongolia;Academic break
16/6/2021;16;6;2021;MOZ;Mozambique;Fully open
16/6/2021;16;6;2021;MRT;Mauritania;Fully open
16/6/2021;16;6;2021;MSR;Montserrat;Closed due to COVID-19
16/6/2021;16;6;2021;MUS;Mauritius;Fully open
16/6/2021;16;6;2021;MWI;Malawi;Fully open
16/6/2021;16;6;2021;MYS;Malaysia;Fully open
16/6/2021;16;6;2021;NAM;Namibia;Fully open
16/6/2021;16;6;2021;NER;Niger;Fully open
16/6/2021;16;6;2021;NGA;Nigeria;Fully open
16/6/2021;16;6;2021;NIC;Nicaragua;Fully open
16/6/2021;16;6;2021;NIU;Niue;Fully open
16/6/2021;16;6;2021;NLD;Netherlands;Partially open
16/6/2021;16;6;2021;NOR;Norway;Partially open
16/6/2021;16;6;2021;NPL;Nepal;Academic break
16/6/2021;16;6;2021;NRU;Nauru;Fully open
16/6/2021;16;6;2021;NZL;New Zealand;Fully open
16/6/2021;16;6;2021;OMN;Oman;Partially open
16/6/2021;16;6;2021;PAK;Pakistan;Partially open
16/6/2021;16;6;2021;PAN;Panama;Closed due to COVID-19
16/6/2021;16;6;2021;PER;Peru;Closed due to COVID-19
16/6/2021;16;6;2021;PHL;Philippines;Closed due to COVID-19
16/6/2021;16;6;2021;PLW;Palau;Academic break
16/6/2021;16;6;2021;PNG;Papua New Guinea;Fully open
16/6/2021;16;6;2021;POL;Poland;Academic break
16/6/2021;16;6;2021;PRK;Democratic People's Republic of Korea;Closed due to COVID-19
16/6/2021;16;6;2021;PRT;Portugal;Fully open
16/6/2021;16;6;2021;PRY;Paraguay;Partially open
16/6/2021;16;6;2021;PSE;Palestine;Partially open
16/6/2021;16;6;2021;QAT;Qatar;Academic break
16/6/2021;16;6;2021;ROU;Romania;Fully open
16/6/2021;16;6;2021;RUS;Russian Federation;Fully open
16/6/2021;16;6;2021;RWA;Rwanda;Fully open
16/6/2021;16;6;2021;SAU;Saudi Arabia;Closed due to COVID-19
16/6/2021;16;6;2021;SDN;Sudan;Fully open
16/6/2021;16;6;2021;SEN;Senegal;Fully open
16/6/2021;16;6;2021;SGP;Singapore;Academic break
16/6/2021;16;6;2021;SJM;Svalbard;Partially open
16/6/2021;16;6;2021;SLB;Solomon Islands;Fully open
16/6/2021;16;6;2021;SLE;Sierra Leone;Fully open
16/6/2021;16;6;2021;SLV;El Salvador;Partially open
16/6/2021;16;6;2021;SMR;San Marino;Fully open
16/6/2021;16;6;2021;SOM;Somalia;Fully open
16/6/2021;16;6;2021;SRB;Serbia;Fully open
16/6/2021;16;6;2021;SSD;South Sudan;Fully open
16/6/2021;16;6;2021;STP;São Tomé and Príncipe;Fully open
16/6/2021;16;6;2021;SUR;Suriname;Closed due to COVID-19
16/6/2021;16;6;2021;SVK;Slovakia;Partially open
16/6/2021;16;6;2021;SVN;Slovenia;Partially open
16/6/2021;16;6;2021;SWE;Sweden;Fully open
16/6/2021;16;6;2021;SWZ;Eswatini;Fully open
16/6/2021;16;6;2021;SXM;Sint Marteen;Fully open
16/6/2021;16;6;2021;SYC;Seychelles;Fully open
16/6/2021;16;6;2021;SYR;Syrian Arab Republic;Academic break
16/6/2021;16;6;2021;TCA;Turks and Caicos Island;Partially open
16/6/2021;16;6;2021;TCD;Chad;Fully open
16/6/2021;16;6;2021;TGO;Togo;Fully open
16/6/2021;16;6;2021;THA;Thailand;Partially open
16/6/2021;16;6;2021;TJK;Tajikistan;Fully open
16/6/2021;16;6;2021;TKL;Tokelau;Fully open
16/6/2021;16;6;2021;TKM;Turkmenistan;Fully open
16/6/2021;16;6;2021;TLS;Timor-Leste;Fully open
16/6/2021;16;6;2021;TON;Tonga;Fully open
16/6/2021;16;6;2021;TTO;Trinidad and Tobago;Partially open
16/6/2021;16;6;2021;TUN;Tunisia;Fully open
16/6/2021;16;6;2021;TUR;Turkey;Closed due to COVID-19
16/6/2021;16;6;2021;TUV;Tuvalu;Fully open
16/6/2021;16;6;2021;TZA;United Republic of Tanzania;Fully open
16/6/2021;16;6;2021;UGA;Uganda;Partially open
16/6/2021;16;6;2021;UKR;Ukraine;Partially open
16/6/2021;16;6;2021;URY;Uruguay;Closed due to COVID-19
16/6/2021;16;6;2021;USA;United States of America;Partially open
16/6/2021;16;6;2021;UZB;Uzbekistan;Fully open
16/6/2021;16;6;2021;VCT;Saint Vincent and the Grenadines;Closed due to COVID-19
16/6/2021;16;6;2021;VEN;Venezuela;Closed due to COVID-19
16/6/2021;16;6;2021;VGB;British Virgin Islands;Fully open
16/6/2021;16;6;2021;VNM;Viet Nam;Academic break
16/6/2021;16;6;2021;VUT;Vanuatu;Fully open
16/6/2021;16;6;2021;WSM;Samoa;Fully open
16/6/2021;16;6;2021;YEM;Yemen;Academic break
16/6/2021;16;6;2021;ZAF;South Africa;Partially open
16/6/2021;16;6;2021;ZMB;Zambia;Fully open
16/6/2021;16;6;2021;ZWE;Zimbabwe;Academic break
17/6/2021;17;6;2021;ABW;Aruba;Fully open
17/6/2021;17;6;2021;AFG;Afghanistan;Fully open
17/6/2021;17;6;2021;AGO;Angola;Fully open
17/6/2021;17;6;2021;AIA;Anguilla;Fully open
17/6/2021;17;6;2021;ALB;Albania;Fully open
17/6/2021;17;6;2021;AND;Andorra;Fully open
17/6/2021;17;6;2021;ARE;United Arab Emirates;Partially open
17/6/2021;17;6;2021;ARG;Argentina;Partially open
17/6/2021;17;6;2021;ARM;Armenia;Fully open
17/6/2021;17;6;2021;ATG;Antigua and Barbuda;Partially open
17/6/2021;17;6;2021;AUS;Australia;Fully open
17/6/2021;17;6;2021;AUT;Austria;Partially open
17/6/2021;17;6;2021;AZE;Azerbaijan;Academic break
17/6/2021;17;6;2021;BDI;Burundi;Fully open
17/6/2021;17;6;2021;BEL;Belgium;Partially open
17/6/2021;17;6;2021;BEN;Benin;Fully open
17/6/2021;17;6;2021;BFA;Burkina Faso;Fully open
17/6/2021;17;6;2021;BGD;Bangladesh;Fully open
17/6/2021;17;6;2021;BGR;Bulgaria;Fully open
17/6/2021;17;6;2021;BHR;Bahrain;Partially open
17/6/2021;17;6;2021;BHS;Bahamas;Partially open
17/6/2021;17;6;2021;BIH;Bosnia and Herzegovina;Partially open
17/6/2021;17;6;2021;BLR;Belarus;Fully open
17/6/2021;17;6;2021;BLZ;Belize;Fully open
17/6/2021;17;6;2021;BMU;Bermuda;Fully open
17/6/2021;17;6;2021;BOL;Bolivia (Plurinational State of);Partially open
17/6/2021;17;6;2021;BRA;Brazil;Partially open
17/6/2021;17;6;2021;BRB;Barbados;Partially open
17/6/2021;17;6;2021;BRN;Brunei Darussalam;Fully open
17/6/2021;17;6;2021;BTN;Bhutan;Fully open
17/6/2021;17;6;2021;BWA;Botswana;Fully open
17/6/2021;17;6;2021;CAF;Central African republic;Fully open
17/6/2021;17;6;2021;CAN;Canada;Partially open
17/6/2021;17;6;2021;CHE;Switzerland;Fully open
17/6/2021;17;6;2021;CHL;Chile;Partially open
17/6/2021;17;6;2021;CHN;China;Fully open
17/6/2021;17;6;2021;CIV;Cote d'Ivoire;Fully open
17/6/2021;17;6;2021;CMR;Cameroon;Fully open
17/6/2021;17;6;2021;COD;Democratic Republic of the Congo;Fully open
17/6/2021;17;6;2021;COG;Congo;Partially open
17/6/2021;17;6;2021;COK;Cook Islands;Fully open
17/6/2021;17;6;2021;COL;Colombia;Partially open
17/6/2021;17;6;2021;COM;Comoros;Fully open
17/6/2021;17;6;2021;CPV;Cabo Verde;Fully open
17/6/2021;17;6;2021;CRI;Costa Rica;Partially open
17/6/2021;17;6;2021;CUB;Cuba;Partially open
17/6/2021;17;6;2021;CUW;Curaçao;Fully open
17/6/2021;17;6;2021;CYM;Cayman Islands;Fully open
17/6/2021;17;6;2021;CYP;Cyprus;Fully open
17/6/2021;17;6;2021;CZE;Czechia;Partially open
17/6/2021;17;6;2021;DEU;Germany;Partially open
17/6/2021;17;6;2021;DJI;Djibouti;Academic break
17/6/2021;17;6;2021;DMA;Dominica;Fully open
17/6/2021;17;6;2021;DNK;Denmark;Partially open
17/6/2021;17;6;2021;DOM;Dominican Republic;Partially open
17/6/2021;17;6;2021;DZA;Algeria;Fully open
17/6/2021;17;6;2021;ECU;Ecuador;Closed due to COVID-19
17/6/2021;17;6;2021;EGY;Egypt;Fully open
17/6/2021;17;6;2021;ERI;Eritrea;Fully open
17/6/2021;17;6;2021;ESP;Spain;Fully open
17/6/2021;17;6;2021;EST;Estonia;Partially open
17/6/2021;17;6;2021;ETH;Ethiopia;Fully open
17/6/2021;17;6;2021;FIN;Finland;Partially open
17/6/2021;17;6;2021;FJI;Fiji;Fully open
17/6/2021;17;6;2021;FRA;France;Fully open
17/6/2021;17;6;2021;FRO;Faroe Islands;Fully open
17/6/2021;17;6;2021;FSM;Micronesia (Federated States of);Fully open
17/6/2021;17;6;2021;GAB;Gabon;Fully open
17/6/2021;17;6;2021;GBR;United Kingdom of Great Britain and Northern Ireland;Fully open
17/6/2021;17;6;2021;GEO;Georgia;Fully open
17/6/2021;17;6;2021;GHA;Ghana;Academic break
17/6/2021;17;6;2021;GIB;Gibraltar;Fully open
17/6/2021;17;6;2021;GIN;Guinea;Fully open
17/6/2021;17;6;2021;GMB;Gambia;Fully open
17/6/2021;17;6;2021;GNB;Guinea-Bissau;Fully open
17/6/2021;17;6;2021;GNQ;Equatorial Guinea;Fully open
17/6/2021;17;6;2021;GRC;Greece;Fully open
17/6/2021;17;6;2021;GRD;Grenada;Fully open
17/6/2021;17;6;2021;GRL;Greenland;Fully open
17/6/2021;17;6;2021;GTM;Guatemala;Partially open
17/6/2021;17;6;2021;GUY;Guyana;Partially open
17/6/2021;17;6;2021;HND;Honduras;Closed due to COVID-19
17/6/2021;17;6;2021;HRV;Croatia;Fully open
17/6/2021;17;6;2021;HTI;Haiti;Fully open
17/6/2021;17;6;2021;HUN;Hungary;Fully open
17/6/2021;17;6;2021;IDN;Indonesia;Partially open
17/6/2021;17;6;2021;IND;India;Partially open
17/6/2021;17;6;2021;IRL;Ireland;Fully open
17/6/2021;17;6;2021;IRN;Iran (Islamic Republic of);Partially open
17/6/2021;17;6;2021;IRQ;Iraq;Closed due to COVID-19
17/6/2021;17;6;2021;ISL;Iceland;Fully open
17/6/2021;17;6;2021;ISR;Israel;Fully open
17/6/2021;17;6;2021;ITA;Italy;Fully open
17/6/2021;17;6;2021;JAM;Jamaica;Partially open
17/6/2021;17;6;2021;JOR;Jordan;Closed due to COVID-19
17/6/2021;17;6;2021;JPN;Japan;Fully open
17/6/2021;17;6;2021;KAZ;Kazakhstan;Partially open
17/6/2021;17;6;2021;KEN;Kenya;Fully open
17/6/2021;17;6;2021;KGZ;Kyrgyzstan;Academic break
17/6/2021;17;6;2021;KHM;Cambodia;Closed due to COVID-19
17/6/2021;17;6;2021;KIR;Kiribati;Fully open
17/6/2021;17;6;2021;KNA;Saint Kitts and Nevis;Fully open
17/6/2021;17;6;2021;KOR;Republic of Korea;Partially open
17/6/2021;17;6;2021;KWT;Kuwait;Closed due to COVID-19
17/6/2021;17;6;2021;LAO;Lao PDR;Partially open
17/6/2021;17;6;2021;LBN;Lebanon;Fully open
17/6/2021;17;6;2021;LBR;Liberia;Fully open
17/6/2021;17;6;2021;LBY;Libya;Partially open
17/6/2021;17;6;2021;LCA;Saint Lucia;Fully open
17/6/2021;17;6;2021;LIE;Liechtenstein;Fully open
17/6/2021;17;6;2021;LKA;Sri Lanka;Partially open
17/6/2021;17;6;2021;LSO;Lesotho;Fully open
17/6/2021;17;6;2021;LTU;Lithuania;Partially open
17/6/2021;17;6;2021;LUX;Luxembourg;Fully open
17/6/2021;17;6;2021;LVA;Latvia;Partially open
17/6/2021;17;6;2021;MAR;Morocco;Partially open
17/6/2021;17;6;2021;MCO;Monaco;Fully open
17/6/2021;17;6;2021;MDA;Republic of Moldova;Fully open
17/6/2021;17;6;2021;MDG;Madagascar;Partially open
17/6/2021;17;6;2021;MDV;Maldives;Fully open
17/6/2021;17;6;2021;MEX;Mexico;Closed due to COVID-19
17/6/2021;17;6;2021;MHL;Marshall Islands;Academic break
17/6/2021;17;6;2021;MKD;North Macedonia;Partially open
17/6/2021;17;6;2021;MLI;Mali;Fully open
17/6/2021;17;6;2021;MLT;Malta;Fully open
17/6/2021;17;6;2021;MMR;Myanmar;Closed due to COVID-19
17/6/2021;17;6;2021;MNE;Montenegro;Academic break
17/6/2021;17;6;2021;MNG;Mongolia;Academic break
17/6/2021;17;6;2021;MOZ;Mozambique;Fully open
17/6/2021;17;6;2021;MRT;Mauritania;Fully open
17/6/2021;17;6;2021;MSR;Montserrat;Closed due to COVID-19
17/6/2021;17;6;2021;MUS;Mauritius;Fully open
17/6/2021;17;6;2021;MWI;Malawi;Fully open
17/6/2021;17;6;2021;MYS;Malaysia;Fully open
17/6/2021;17;6;2021;NAM;Namibia;Fully open
17/6/2021;17;6;2021;NER;Niger;Fully open
17/6/2021;17;6;2021;NGA;Nigeria;Fully open
17/6/2021;17;6;2021;NIC;Nicaragua;Fully open
17/6/2021;17;6;2021;NIU;Niue;Fully open
17/6/2021;17;6;2021;NLD;Netherlands;Partially open
17/6/2021;17;6;2021;NOR;Norway;Partially open
17/6/2021;17;6;2021;NPL;Nepal;Academic break
17/6/2021;17;6;2021;NRU;Nauru;Fully open
17/6/2021;17;6;2021;NZL;New Zealand;Fully open
17/6/2021;17;6;2021;OMN;Oman;Partially open
17/6/2021;17;6;2021;PAK;Pakistan;Partially open
17/6/2021;17;6;2021;PAN;Panama;Closed due to COVID-19
17/6/2021;17;6;2021;PER;Peru;Closed due to COVID-19
17/6/2021;17;6;2021;PHL;Philippines;Closed due to COVID-19
17/6/2021;17;6;2021;PLW;Palau;Academic break
17/6/2021;17;6;2021;PNG;Papua New Guinea;Fully open
17/6/2021;17;6;2021;POL;Poland;Academic break
17/6/2021;17;6;2021;PRK;Democratic People's Republic of Korea;Closed due to COVID-19
17/6/2021;17;6;2021;PRT;Portugal;Fully open
17/6/2021;17;6;2021;PRY;Paraguay;Partially open
17/6/2021;17;6;2021;PSE;Palestine;Academic break
17/6/2021;17;6;2021;QAT;Qatar;Academic break
17/6/2021;17;6;2021;ROU;Romania;Fully open
17/6/2021;17;6;2021;RUS;Russian Federation;Fully open
17/6/2021;17;6;2021;RWA;Rwanda;Fully open
17/6/2021;17;6;2021;SAU;Saudi Arabia;Closed due to COVID-19
17/6/2021;17;6;2021;SDN;Sudan;Fully open
17/6/2021;17;6;2021;SEN;Senegal;Fully open
17/6/2021;17;6;2021;SGP;Singapore;Academic break
17/6/2021;17;6;2021;SJM;Svalbard;Partially open
17/6/2021;17;6;2021;SLB;Solomon Islands;Fully open
17/6/2021;17;6;2021;SLE;Sierra Leone;Fully open
17/6/2021;17;6;2021;SLV;El Salvador;Partially open
17/6/2021;17;6;2021;SMR;San Marino;Fully open
17/6/2021;17;6;2021;SOM;Somalia;Fully open
17/6/2021;17;6;2021;SRB;Serbia;Fully open
17/6/2021;17;6;2021;SSD;South Sudan;Fully open
17/6/2021;17;6;2021;STP;São Tomé and Príncipe;Fully open
17/6/2021;17;6;2021;SUR;Suriname;Closed due to COVID-19
17/6/2021;17;6;2021;SVK;Slovakia;Partially open
17/6/2021;17;6;2021;SVN;Slovenia;Partially open
17/6/2021;17;6;2021;SWE;Sweden;Fully open
17/6/2021;17;6;2021;SWZ;Eswatini;Fully open
17/6/2021;17;6;2021;SXM;Sint Marteen;Fully open
